You entered a buffer length of 100
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
-0.047625,-0.048106, Max:1.499729, Min:-2.040520
